round,seed,strategy,count,percentage
262,1024,coop,33080,0.42
262,1024,defect,15370,0.2
262,1024,exploitation,29550,0.38
263,1024,coop,30856,0.4
263,1024,defect,16641,0.21
263,1024,exploitation,30503,0.39
264,1024,coop,33054,0.42
264,1024,defect,15303,0.2
264,1024,exploitation,29643,0.38
265,1024,coop,33273,0.43
265,1024,defect,14993,0.19
265,1024,exploitation,29734,0.38
266,1024,coop,33223,0.43
266,1024,defect,14817,0.19
266,1024,exploitation,29960,0.38
267,1024,coop,35453,0.45
267,1024,defect,13727,0.18
267,1024,exploitation,28820,0.37
268,1024,coop,37106,0.48
268,1024,defect,12566,0.16
268,1024,exploitation,28328,0.36
269,1024,coop,37219,0.48
269,1024,defect,12502,0.16
269,1024,exploitation,28279,0.36
270,1024,coop,36970,0.47
270,1024,defect,12683,0.16
270,1024,exploitation,28347,0.36
271,1024,coop,39175,0.5
271,1024,defect,11422,0.15
271,1024,exploitation,27403,0.35
272,1024,coop,39128,0.5
272,1024,defect,11264,0.14
272,1024,exploitation,27608,0.35
273,1024,coop,39070,0.5
273,1024,defect,11654,0.15
273,1024,exploitation,27276,0.35
274,1024,coop,40929,0.52
274,1024,defect,10397,0.13
274,1024,exploitation,26674,0.34
275,1024,coop,40757,0.52
275,1024,defect,10390,0.13
275,1024,exploitation,26853,0.34
276,1024,coop,40787,0.52
276,1024,defect,10374,0.13
276,1024,exploitation,26839,0.34
277,1024,coop,41105,0.53
277,1024,defect,10198,0.13
277,1024,exploitation,26697,0.34
278,1024,coop,41379,0.53
278,1024,defect,9963,0.13
278,1024,exploitation,26658,0.34
279,1024,coop,41180,0.53
279,1024,defect,10134,0.13
279,1024,exploitation,26686,0.34
280,1024,coop,41137,0.53
280,1024,defect,10131,0.13
280,1024,exploitation,26732,0.34
281,1024,coop,38922,0.5
281,1024,defect,11598,0.15
281,1024,exploitation,27480,0.35
282,1024,coop,40656,0.52
282,1024,defect,10393,0.13
282,1024,exploitation,26951,0.35
283,1024,coop,38406,0.49
283,1024,defect,11816,0.15
283,1024,exploitation,27778,0.36
284,1024,coop,38908,0.5
284,1024,defect,11732,0.15
284,1024,exploitation,27360,0.35
285,1024,coop,37031,0.47
285,1024,defect,13042,0.17
285,1024,exploitation,27927,0.36
286,1024,coop,37154,0.48
286,1024,defect,12593,0.16
286,1024,exploitation,28253,0.36
287,1024,coop,36966,0.47
287,1024,defect,12492,0.16
287,1024,exploitation,28542,0.37
288,1024,coop,37098,0.48
288,1024,defect,12615,0.16
288,1024,exploitation,28287,0.36
289,1024,coop,34982,0.45
289,1024,defect,14134,0.18
289,1024,exploitation,28884,0.37
290,1024,coop,35100,0.45
290,1024,defect,14078,0.18
290,1024,exploitation,28822,0.37
291,1024,coop,36817,0.47
291,1024,defect,12962,0.17
291,1024,exploitation,28221,0.36
292,1024,coop,36772,0.47
292,1024,defect,12770,0.16
292,1024,exploitation,28458,0.36
293,1024,coop,37143,0.48
293,1024,defect,12619,0.16
293,1024,exploitation,28238,0.36
294,1024,coop,39192,0.5
294,1024,defect,11464,0.15
294,1024,exploitation,27344,0.35
295,1024,coop,38603,0.49
295,1024,defect,11686,0.15
295,1024,exploitation,27711,0.36
296,1024,coop,38993,0.5
296,1024,defect,11783,0.15
